	label	tweet
474	0	We live in such a small world these days  the is a story at the end of the Australian news 
475	0	One from her please cries 
476	1	Loving life
477	1	he was half of what she deserved yet he was all that she ever wanted 
478	0	A protest is not peaceful if its forcefully stopping me to earn my livelihood
479	1	Most useful algorithm Ive learned in class so far is finding a substring by using the fast fourier transform
480	1	Shakespeare is great  face_with_no_good_gesturepistol
481	1	Where you our now  The gunman is also said to be monitoring social media activity 
482	1	another case of away the lads  or to put it in song tell me why we dont do north london  
483	1	 you were decrying a hate crime against a Bosnian man  now youre back to your same old game inciting hate torwards Muslims
484	1	Sat 20 Dec Table bookings R800 includes 1 bottle 12 mixers Uhoh I smell so much  its lovely
485	0	did you get fat on your honeymoon
486	1	says Obama has been indoctrinated into a rigid ideology
487	1	Lol my timehop guy though  
488	1	and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay
489	1	 Putin praising Constitutional Court for defending against arbitrary action on the part of the government 
490	1	I couldnt help myself I am a bad person  
491	1	I love watching liverpool truly inspiring
492	0	I added a video to a playlist  Modere Beauty Box Review + Giveaway
493	0	Off to search for a Christmas gift for my dad bc procrastination wrapped_present
494	0	I have to say Im really excited about Brendan Frasers birthday tomorrow 
495	1	Thats me the infamous pepper shaker replacer
496	0	Save Manage  Make Money  Join for 99 make 600 and more 
497	1	Lol at the show if thats the name of the show gotta do it not quit cause the snake was hurting his arm  
498	1	CIA report highlighting the stark differences bt the present  former administrations approach to natl security
499	0	You guys seriously need to try this game  
500	1	thanks for noticing me
501	1	Well weekend is overNow its again DHave a nice monday
502	0	So glad to be off work
503	0	whenever I write anything with the word immigration in it Im happy if theres backandforth
504	0	Im gunna sit here and
505	1	They were probably contracted to work for free
506	1	yay another outage in less than 8 hours Keep up the good work
507	0	A very happy birthday to  well be toasting in your honor tonight 
508	0	I literally have plans every night my entire vacation
509	1	Kevin Durant with 23pts on 813 shooting has this nigga been inefficient since he came
510	1	I always look super cute when guys come to fix stuff in the condo
511	0	Wow neat  a nice mini tour of Belfast as well I think you should have asked for one of these for Xmas Larry
512	0	 skdar 
513	0	gotta hand it to them really clapping_hands_signclapping_hands_signclapping_hands_sign
514	1	thank God for Kanye giving these unknowns some help
515	1	Good thing Im scared of clowns and my kindergarten teacher was dressed as one today expressionless_face
516	1	LUV when my hair is frozen smiling_face_with_open_mouth
517	0	Uncertainty Principle Whatever you study you also change 
518	1	Glad Im up at 1am
519	0	A cool look and a cool mind is all you need to party all night 
520	0	Hope Tulisa doesnt get a job back on next year
521	1	Soccer game should be fun todayface_with_tears_of_joyface_with_tears_of_joy
522	0	I know it was you Fredo You broke my heart
523	1	Just realized I havent watched this weeks episode of Degrassi  I eventually get around to it
524	0	 now  in the MALLS TAKE YEARS OFF YOUR SKIN SEACRET Minerals from the Dead Sea  
525	1	itll be ok just get your TA to fix it
526	0	 fit for purposecan and will sort it
527	0	Why am I wide awake right nowface_without_mouth
528	1	Kohli showing all the guts of Scooby Doo 
529	0	Your opinions dont affect me Im going to keep living my life
530	0	That was one long walk ok_hand_signok_hand_signok_hand_sign 
531	1	Work Christmas Eve and Christmas Day Cant wait
532	1	10 HOUR CAR RIDE AND I CANT SLEEP IN CARS YAYAAYAYAYAYAY  have fun bff
533	1	Oh no Ive tipped Gamergates hand Now you know our end game
534	1	with thegoldcoin Classes done research is not  
535	1	Ive changed gazilion times the configuration NOT to check for updates Its nice that every five minutes asks me for an update
536	0	 Alice and Dana TLW 3X05 Part 2
537	1	Halfway thorough my workday  Woooo
538	0	Dont think for a second Im out to drown your memory you aint worth the whiskey
539	1	Youve got to just love the efficiency twoday service  
540	0	No its secured by the Cartels so that they can charge huge sums of money for illegals to cross into the US
541	1	One of my favourite things about going to fanshawe is walking to the Z building
542	0	what is your argument 1125 for Butler  217 for Morales
543	1	Those waves are epic  He he
544	1	too bad CNN cant conceive their own story     
545	0	i would tell ya but you just wouldnt understandheart_with_arrow
546	1	just dropped my new singleits meim single
547	0	Cant even explain how excited I am for tomorrow hundred_points_symbolbasketball_and_hoop
548	0	Of all the Spice Girls youd pick her
549	0	Have you gotten your tree yet Xmas tree nail wraps available at   
550	0	Welsh devolution Hows this for starters 
551	1	Can always to impart Especially on a special day 
552	1	Im glad H  M has employed enough staff today  
553	1	Aaaaaaaaand were back in the ER Hooray for no sleep
554	1	Why YES Of course I use  a lot in my daybecause violence is illegal
555	1	My dads letting me drywall with him for Christmas Just what I always wanted
556	0	 feeling well
557	1	  This should be Christmas number 1  
558	0	 of  via 
559	1	 on the Same day the 50th anniversary of the a brave critic was abandoned by our conformist 
560	0	I really need to shoot something soon
561	1	Also I would not that my tone was joking though its difficult to properly convey that in a Tweet
562	0	Do you like quality Go to  for some great FREE downloads 
563	0	you dont know a damned thing about baseball do you
564	1	Yes it is much more logical to support criminals  attack police officers for protecting life  property 
565	0	Are they going for the very original plans now
566	1	large companies dont pay tax and get away with itindividuals who dont pay get locked up or fined
567	0	the upper deck definitely seemed like Philly South
568	1	Getting my midterm back was such a great start to my day  
569	0	Woot woot Whiteboard Fridays are my favorite Friday activity
570	1	Life requires one to be strong at different times I wear my red briefs over my pants U just need a lil lust to see em 
571	0	I can sign you in as my guest
572	0	well played Matt Well played
573	1	Wheres the rodgers in brigade
574	0	holy fuck those lyrics fit so good to the movie Interstellar 
575	0	Porygon2  found in the wwwmonstermmorpg com bulbiest follow 
576	0	 
577	0	Lol I reckon Was all in jest I hope
578	0	Today is just not my day pensive_face
579	0	Because we need an excuse to pop it open My dream is McDonalds and Grand Cru 
580	1	Experts Doubt North Korea Hacked Sony « CBS Dallas  Fort Worth  
581	0	The Raiders are I guess well see how things play out tonight
582	1	Oh hello flu Thank you for fooling me in thinking you were gone I missed you so much  
583	1	The word coming out of the mouths of or is just rich with  and 
584	1	When you show your valid 1625 railcard and shes charges you full price anyway Great service from Tamworth  
585	1	suddenly wwada  
586	0	Sailing×  
587	1	A romantic candlelit dinner for two would cost less if you switched the lights on   ESKOM pic from the 1990s 
588	0	accordng 2 lawyrs evidence supported both sides could hav supportd many differnt scenarios warranting indictment
589	0	The fans needs to be heard tho RT WENGER WILL NEVER QUITTSORRY LADS FOR FEW YEARS
590	0	My prayers have been answered WE OUT
591	1	Fully charged my portable chargerit lasted 12 an hour  Awesome 
592	1	As if i need more water in my pasture
593	0	Its the crackhead uncle of the HBCU family Every HBCU in Alabama looks at Alabama State sideways lmao
594	1	No response always seems to attract response The  
595	1	Girls who can rock this thang~  
596	0	And my christmas shopping is done
597	1	lol how and what is a cthulhu  Funny autocorrect so helpful
598	0	My son is so thoughtful he loves taking snacks for the class always thinking of others him right  selfish
599	1	A 21 year old whatever age you are IDGAF acting like an immature little in public Yup youre a classy one  
