	label	tweet
464	0	Is sleeping medication like Ambien any better for you  RT This is what alcohol does to your sleep 
465	0	Einstein would be amused about Strider jumping around in time
466	1	love is bliss   
467	0	Last day in    PK Riga Hotel 
468	1	Well my mornings going very nicely smiling face with smiling eyes 
469	1	Sad I don t have a Christmas jumper  thanks for your super fast delivery  thumbs up sign 
470	1	I love waking up at 4am everyday and then running 5 miles   favorite part of the Army   
471	0	    via 
472	0	A deal was negotiated between   GTAA  That deal was is hidden   built into the pricing of tix  Why all the secrecy  
473	1	yup it must be good to be ivy league Educated because it does alot of good
474	0	We live in such a small world these days   the is a story at the end of the Australian news 
475	0	One from her please  cries  
476	1	Loving life 
477	1	he was half of what she deserved  yet he was all that she ever wanted     
478	0	A protest is not peaceful if its forcefully stopping me to earn my livelihood 
479	1	Most useful algorithm I ve learned in class so far is finding a substring by using the fast fourier transform
480	1	Shakespeare is great   face with no good gesture  pistol 
481	1	Where you our now     The gunman is also said to be monitoring social media activity 
482	1	another case of away the lads  or to put it in song tell me why we don t do north london    
483	1	 you were decrying a hate crime against a Bosnian man   now you re back to your same old game  inciting hate torwards Muslims 
484	1	Sat 20 Dec  Table bookings  R800 includes 1 bottle  12 mixers    Uh oh I smell so much  it s lovely 
485	0	did you get fat on your honeymoon 
486	1	says  Obama has been indoctrinated into a rigid ideology  
487	1	Lol my timehop guy though   
488	1	and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay
489	1	 Putin praising Constitutional Court for defending against  arbitrary action on the part of the government 
490	1	I couldnt help myself   I am a bad person     
491	1	I love watching liverpool truly inspiring
492	0	I added a video to a playlist  Modere Beauty Box Review + Giveaway
493	0	Off to search for a Christmas gift for my dad bc procrastination  wrapped present 
494	0	I have to say    I m really excited about Brendan Fraser s birthday tomorrow  
495	1	That s me  the infamous pepper shaker replacer 
496	0	Save Manage   Make Money   Join for  99 make  600 and more 
497	1	Lol at the show  if that s the name of the show gotta do it not quit cause the snake was hurting his arm   
498	1	CIA report highlighting the stark differences b t the present   former administrations  approach to nat l security 
499	0	You guys seriously need to try this game  
500	1	thanks for noticing me
501	1	Well  weekend is over  Now it s again  D Have a nice monday  
502	0	So glad to be off work
503	0	whenever I write anything with the word  immigration  in it  I m happy if there s back and forth 
504	0	I m gunna sit here and
505	1	They were probably  contracted to work for free 
506	1	yay another outage in less than 8 hours  Keep up the good work 
507	0	A very happy birthday to   we ll be toasting in your honor tonight  
508	0	I literally have plans every night my entire vacation 
509	1	Kevin Durant with 23pts on 8 13 shooting  has this nigga been inefficient since he came 
510	1	I always look super cute when guys come to fix stuff in the condo
511	0	Wow  neat    a nice mini tour of Belfast as well  I think you should have asked for one of these for Xmas  Larry 
512	0	  skdar 
513	0	gotta hand it to them  really   clapping hands sign  clapping hands sign  clapping hands sign 
514	1	thank God for Kanye giving these unknowns some help 
515	1	Good thing I m scared of clowns and my kindergarten teacher was dressed as one today   expressionless face 
516	1	LUV when my hair is frozen  smiling face with open mouth 
517	0	Uncertainty Principle  Whatever you study you also change  
518	1	Glad I m up at 1am
519	0	A cool look and a cool mind is all you need to party all night   
520	0	Hope Tulisa doesn t get a job back on next year
521	1	Soccer game should be fun today    face with tears of joy  face with tears of joy 
522	0	I know it was you Fredo  You broke my heart 
523	1	Just realized I haven t watched this weeks episode of Degrassi   I  eventually  get around to it 
524	0	 now  in the MALLS  TAKE YEARS OFF YOUR SKIN  SEACRET Minerals from the Dead Sea     
525	1	it ll be ok  just get your TA to fix it  
526	0	   fit for purpose can and will sort it 
527	0	Why am I wide awake right now   face without mouth 
528	1	Kohli showing all the guts of Scooby Doo  
529	0	Your opinions don t affect me  I m going to keep living my life 
530	0	That was one long walk  ok hand sign  ok hand sign  ok hand sign  
531	1	Work Christmas Eve and Christmas Day   Can t wait 
532	1	10 HOUR CAR RIDE AND I CANT SLEEP IN CARS YAYAAYAYAYAYAY   have fun bff 
533	1	Oh no  I ve tipped Gamergates hand  Now you know our end game 
534	1	with thegoldcoin  Classes done  research is not      
535	1	I ve changed gazilion times the configuration NOT to check for updates  It s nice that every five minutes asks me for an update 
536	0	 Alice and Dana  TLW 3X05 Part 2
537	1	Halfway thorough my workday     Woooo
538	0	Don t think for a second I m out to drown your memory  you ain t worth the whiskey
539	1	Youve got to just love the efficiency two day service   
540	0	No  it s secured by the Cartels so that they can charge huge sums of money for illegals to cross into the US 
541	1	One of my favourite things about going to fanshawe is walking to the Z building
542	0	what is your argument  1  12 5 for Butler   2  17 for Morales 
543	1	Those  waves  are epic   He he
544	1	too bad CNN can t conceive their own story       
545	0	i would tell ya  but you just wouldn t understand    heart with arrow 
546	1	just dropped my new single  it s me  i m single
547	0	Can t even explain how excited I am for tomorrow   hundred points symbol  basketball and hoop 
548	0	Of all the Spice Girls  you d pick her  
549	0	Have you gotten your tree yet  Xmas tree nail wraps available at      
550	0	Welsh devolution  How s this for starters    
551	1	Can always to impart Especially on a special day    
552	1	I m glad H   M has employed enough staff today   
553	1	Aaaaaaaaand we re back in the ER  Hooray for no sleep 
554	1	Why YES  Of course I use  a lot in my day    because violence is illegal 
555	1	My dads letting me drywall with him for Christmas  Just what I always wanted 
556	0	 feeling well
557	1	    This should be Christmas number 1   
558	0	   of  via 
559	1	  on the Same day  the 50th anniversary of the a brave critic  was abandoned by our conformist 
560	0	I really need to shoot something soon 
561	1	Also  I would not that my tone was joking  though it s difficult to properly convey that in a Tweet 
562	0	Do you like quality Go to  for some great FREE downloads 
563	0	you don t know a damned thing about baseball  do you 
564	1	Yes it is much more logical to support criminals   attack police officers for protecting life   property  
565	0	Are they going for the very original plans now 
566	1	large companies don t pay tax and get away with it individuals who don t pay get locked up or fined 
567	0	the upper deck definitely seemed like Philly South 
568	1	Getting my midterm back was such a great start to my day  
569	0	 Woot woot  Whiteboard Friday s are my favorite Friday activity 
570	1	Life requires one to be strong at different times  I wear my red briefs over my pants  U just need a lil lust to see  em  
571	0	I can sign you in as my guest    
572	0	well played Matt  Well played 
573	1	Wheres the rodgers in brigade
